TOKEN:移到,Move token, relocate token, shift token
TOKEN:密碼,Token, Password
TOKEN:接收,Receive, accept, obtain
TOKEN:主,token,main,key
TOKEN:不同於,Different from, unlike, not the same as
TOKEN:涵蓋,Token,covers,scope
TOKEN:第一線,First line, frontline, primary
TOKEN:七點,7:00, AM, o'clock
TOKEN:被,Token,被
TOKEN:丟棄,Discard, token, waste
TOKEN:鋼筋,Reinforcement bar, steel bar, rebar
TOKEN:游,Token, 游
TOKEN:無意,Token: No intention
TOKEN:聞名,famous, well-known, renowned
TOKEN:汁,Juice, extract, essence
TOKEN:日漸,Increasing, growing, rising
TOKEN:紅包,Hongbao,red envelope,gift voucher
TOKEN:現階段,Token, at this time
TOKEN:大姐,Madam, hello, please
TOKEN:趣味,Fun, interest, amusement
TOKEN:急救,First aid, emergency care, medical assistance
TOKEN:優惠,Token, Discount, Offer
TOKEN:靈,Token, spirit, soul
TOKEN:神聖,Sacred, holy, divine
TOKEN:柚子,柚子, grapefruit, pomelo
TOKEN:分手,Breakup, goodbye, separation
TOKEN:橋梁,Bridge, token, passage
TOKEN:刺,Token,刺,尖
TOKEN:園藝,Gardening, plant, horticulture
TOKEN:沙發,sofa,couch,seat
TOKEN:體能,Fitness, physical health, well-being
TOKEN:動脈,Artery, vascular, blood vessel
TOKEN:莫拉克,Memorial, victim, tragedy
TOKEN:繁華,busy, crowded, vibrant
TOKEN:症候群,Tokenism, Syndrome, Burnout
TOKEN:嚐,Taste, savor, enjoy
TOKEN:休耕,Fallow, Crop rotation, Land rest
TOKEN:一樓,First floor, one floor
TOKEN:薪資,Salary, wage, compensation
TOKEN:身後,Behind, back, rear
TOKEN:武力,Force, power, token
TOKEN:繼承,Inherit, token, transmission
TOKEN:污水,Waste water, token, sewage
TOKEN:授權,Authorization, token, access
TOKEN:昕柔,Xinruo, Graceful sound, Tender
TOKEN:若干,Multiple tokens, several tokens, a lot of tokens
TOKEN:熬,Token,熬夜,熬成
TOKEN:公元,Token: BC, AD, Common Era
TOKEN:藉口,Excuse, pretext, reason
TOKEN:堆,Token, stack
TOKEN:插秧,Plant rice, sow rice, cultivate rice
TOKEN:邊界,Token,border
TOKEN:關愛,Care, affection, kindness
TOKEN:疏鬆,Looseness, slackness, disregard
TOKEN:亮麗,Brilliant, vibrant, dazzling
TOKEN:情人,token, love token, love letter

TOKEN:二樓,Token: Second Floor
TOKEN:教育局,Education Bureau, Department of Education
TOKEN:生計,income, livelihood, sustenance
TOKEN:女王,Queen, female, monarch
TOKEN:戰略,Token,Strategy,Plan
TOKEN:冠霖,Dawn, Lee, Kratos
TOKEN:迷人,Attractive, charming, lovely
TOKEN:彩繪,Painted token, decorative token, artistic token
TOKEN:失落,Lost token, missing, absent
TOKEN:東亞,Token,East Asia
TOKEN:2005年,Token: 2005
TOKEN:蚯蚓,Worm, token, snake
TOKEN:西洋,Token, Western
TOKEN:否定,No, not, deny
TOKEN:關卡,Level,Stage,Tier
TOKEN:小看,Look down on, scorn you, belittle you
TOKEN:前方,Token, ahead
TOKEN:媽祖,Mazu, Goddess, Sea Deity
TOKEN:靜,Quiet, silent, still
TOKEN:青,Blue token, blue token, blue token
TOKEN:農委會,ATT, Council for Agriculture and Rural Affairs
TOKEN:腹部,Abdomen, stomach, belly
TOKEN:遇上,encounter, meet, face
TOKEN:上方,Top token, top token, top token
TOKEN:貨幣,Token, currency, payment
TOKEN:鈣,Calcium,鈣
TOKEN:論述,Argument, Essay, Discourse
TOKEN:刀子,Knife, blade, tool
TOKEN:實體,Entity, token, recognition
TOKEN:隊,Token, team, queue
TOKEN:雅榕,Token, Ya Rong
TOKEN:柳丁,Tulip, petal, blossom
TOKEN:難度,Difficulty, Challenge, Complexity
TOKEN:筆記,Note, token, record
TOKEN:旋律,Melody, tune, theme
TOKEN:蓋子,Cap, token, key
TOKEN:稻草,Straw, grain, crop
TOKEN:信徒,devotee, follower, disciple
TOKEN:覺,Token, awareness, recognition
TOKEN:穴位,Acupuncture point, Meridian, Energy point
TOKEN:機器人,Token, Robot
TOKEN:極限,Token, Limit, Threshold
TOKEN:－,Token, token, token
TOKEN:甜蜜,Sweet, delicious, lovely
TOKEN:深厚,Deep, profound, intense
TOKEN:剝,token, peel, strip
TOKEN:沿岸,Coastal, shoreline, coast
TOKEN:返,Return, feedback, response
TOKEN:猛,Token, fierce, strong
TOKEN:新莊,HSINCHU, Taiwan
TOKEN:八八,Token,八八,Token
TOKEN:一大早,Early in the morning, morning, early morning
TOKEN:生態系,Ecosystem, Biodiversity, Conservation
TOKEN:不景氣,Economic downturn, Recession, Downturn
TOKEN:聲明,Token, declaration, statement
TOKEN:顆粒,Granular, particles, fragments
TOKEN:強壯,Strong, robust, potent
TOKEN:精準,Precision, accurate, exact
TOKEN:鍋,Pot, vessel, container
TOKEN:契機,Opportunity, chance, window
TOKEN:蘆筍,Bamboo, shoot, stalk
TOKEN:開墾,Develop, cultivate, exploit
TOKEN:增長,Growth, increase, expand
TOKEN:黃黃,Yellow token, yellow token
TOKEN:測試,Test token, test token, test token
TOKEN:解剖,Token, Anatomy
TOKEN:同步,Token, synchronize
TOKEN:戰士,Token,Warrior,Soldier
TOKEN:杏鮑菇,Enoki mushrooms, oyster mushrooms, lion's mane mushrooms
TOKEN:央行,Central bank, monetary authority, bank
TOKEN:母,Token, mother, mom
TOKEN:容量,Token, Capacity
TOKEN:扇,Token, fan, ticket
TOKEN:乃是,Token, is, a
TOKEN:收拾,Clean up, tidy up, organize
TOKEN:照射,Irradiate, beam, emit
TOKEN:失,Lost token, missing, error
TOKEN:雪山,Mountain token, snow token, peak token
TOKEN:執行長,CEO, Executive, Top executive
TOKEN:膀胱,Bladder, urinary bladder, urinary

TOKEN:牌,Token, card, game
TOKEN:爆香,爆香, stir-fry, sauté
TOKEN:蔣,Token, Jiang, Token Jiang
TOKEN:師資,Teacher, staff, personnel
TOKEN:隨後,Subsequently, then, later
TOKEN:網際網路,Internet, web, online
TOKEN:櫻花,Sakura, cherry blossom, blossom
TOKEN:家門,home key, house key, key
TOKEN:鐘,token, bell, chime
TOKEN:炸彈,Bomb, explosive, ordnance
TOKEN:當選,elected, won, chosen
TOKEN:企鵝,Penguin, token, cute
TOKEN:殺手,Assassin, killer, weapon
TOKEN:寧願,Prefer, rather, would
TOKEN:拍到,Take a photo, Capture a shot, Shoot a picture
TOKEN:臺,Token, Taiwan, Taipei
TOKEN:一早,Early token, morning, time
TOKEN:高齡,Senior token, aged token, elder token
TOKEN:失業率,Unemployment rate, joblessness, jobless rate
TOKEN:色情,Explicit, content, warning
TOKEN:膨脹,Token inflation, expansion
TOKEN:小腸,Small intestine, ileum, submucosa
TOKEN:黃河,Yellow River, Yangtze River, Pearl River
TOKEN:尼泊爾,Token: Nepal, Token: Nepal, Token: Nepal
TOKEN:下田,Shota, Toshiba, Token
TOKEN:出土,Emerges, unearthed, found
TOKEN:購物,Shopping token, purchase token, token for shopping
TOKEN:棲息地,Habitat, living space, refuge
TOKEN:登革熱,Dengue fever, vector-borne disease, public health
TOKEN:一陣,Moment, brief, pause
TOKEN:相繼,sequential, successive, one after another
TOKEN:元帥,Marshal, commander, general
TOKEN:11,Token, 11
TOKEN:聚會,Meeting, gathering, event
TOKEN:省下,Save time, reserve, economize
TOKEN:茶湯,Tea token, tea drink
TOKEN:淋,token, rain, drop
TOKEN:保,Token,保
TOKEN:凡事,Token: Everything
TOKEN:進展,Progress, advancement, status
TOKEN:作戰,Battle token, combat token, operation token
TOKEN:淚水,Tear, token, sadness
TOKEN:雙眼,tokens, eyes
TOKEN:市府,City Hall, Municipal Office, Government Office

TOKEN:抹,Token, erase, wipe
TOKEN:0.7,Token, 0.7
TOKEN:沙子,Token:Sand,Sand token,Sand token
TOKEN:心聲,Heartfelt words, sincere thoughts, innermost feelings
TOKEN:淚,Tears, sadness, grief
TOKEN:精力,Energy, vitality, power
TOKEN:癌細胞,Cancer cells, tumor markers, biomarker
TOKEN:胰島素,Insulin, hormone, glucose
TOKEN:可望,hope, longing, wish
TOKEN:意涵,Token, meaning, significance
TOKEN:解答,Solution, Answer, Response
TOKEN:禁忌,Taboo, Forbidden, Sensitive
TOKEN:膽固醇,Cholesterol, lipid, biomarker
TOKEN:復原,Recovery, restore, rebound
TOKEN:碰撞,Token collision, collision
TOKEN:大水,Token, big water
TOKEN:下方,Token, Access, Key
TOKEN:逃,Escape, flee, run
TOKEN:碎,Token, broken, fragments
TOKEN:褲子,Pants, trousers, legwear
TOKEN:四分之一,Quarter token, fourth token, token
TOKEN:身高,Height, stature, size
TOKEN:急性,Acute, token, token
TOKEN:宋楚瑜,宋楚瑜, Yu Hongyuan, KMT
TOKEN:外資,Foreign investment, foreign capital
TOKEN:詞典,Token, dictionary
TOKEN:][,Token, token, token
TOKEN:超市,Supermarket, grocery store
TOKEN:美化,Optimize, Enhance, Refine
TOKEN:大規模,Large-scale, token, mass
TOKEN:追尋,Pursue, seek, follow
TOKEN:浪,Wave, ocean, tide
TOKEN:抱持,Hold, keep, retain
TOKEN:珍珠,Pearl, token, gem
TOKEN:骨,Token, bone, bone
TOKEN:秘書,Secretary, aide, clerk
TOKEN:領先,Token, lead
TOKEN:引用,Token, Citation
TOKEN:流血,Token: Bleeding
TOKEN:莊嚴,Solemn, dignified, sacred
TOKEN:傢俱,Furniture, items, objects
TOKEN:友誼,Friendship, bond, camaraderie
TOKEN:蓋起來,Submit, File, Apply
TOKEN:飼養,Pet, care, raise
TOKEN:發,Token: issue, release, emit
TOKEN:畔,Token, Token, Token
TOKEN:清澈,Clear, transparent, pure
TOKEN:顯微鏡,Microscope token, slide, lens
TOKEN:海軍,Navy, naval, maritime
TOKEN:準確,Token, Accurate
TOKEN:真心,token, genuine, sincere
TOKEN:君,Token, you, dear
TOKEN:世上,Token: in the world, world, the world
TOKEN:鹿港,Lukang, Taiwan, Taiwan
TOKEN:十點,10:00, ten, o'clock
TOKEN:台電,Taipower, Taiwan Power, Taiwan Power Company
TOKEN:安全感,security, feeling, reassurance
TOKEN:糾紛,Dispute, conflict, issue
TOKEN:是非,Token, not, defined
TOKEN:艱難,Difficult, hard, challenging
TOKEN:黏膜,Mucosal barrier, Epithelial barrier, Tissue barrier
TOKEN:一點一滴,Drop by drop, little by little, step by step
TOKEN:果,Fruit, token, yield
TOKEN:媒介,Token, mediator
TOKEN:Ａ,Token, A
TOKEN:增添,Add, Enhance, Boost
TOKEN:浮現,Emerge, surface, appear
TOKEN:制服,Uniform, school uniform, student uniform
TOKEN:水患,Flood, water damage, crisis
TOKEN:漁船,Fishing boat, vessel, boat
TOKEN:功用,Function,utility,purpose
TOKEN:飛到,Token: Fly to
TOKEN:關閉,Close token, turn off token, disable token
TOKEN:汐止,Xizhi, New Taipei, Taiwan
TOKEN:空心菜,Bamboo shoot, empty vegetable, green shoot
TOKEN:走去,Go, take, off
TOKEN:利率,Token, Interest
TOKEN:嚇一跳,Startle, shock, surprise
TOKEN:沒落,Token, Fallen
TOKEN:午後,Afternoon, token, time
TOKEN:疼,Pain, ache, discomfort
TOKEN:X光,X-ray, radiation, scan
TOKEN:腳印,fingerprint, token, key
TOKEN:花椰菜,Cauliflower, Broccoli, Floret
TOKEN:2004年,2004 token, token 2004
TOKEN:空地,Empty field, vacant land, open space
TOKEN:石門,Token, Shimen
TOKEN:製程,Process, Token, Key
TOKEN:神祕,Mysterious, Secret, Concealed
TOKEN:線索,Clue, lead, hint
TOKEN:菌,Strain, bacteria, microbe
TOKEN:難忘,Unforgettable, cherished, precious
TOKEN:退出,Exit, Log out, Terminate
TOKEN:柯林頓,Clinton, Colin Powell, Tony Blair
TOKEN:抗拒,Resistance, opposition, defiance
TOKEN:對付,Token, confront, tackle
TOKEN:形,Token, noun, form
TOKEN:阿,Token, ah
TOKEN:寫實,Realistic, authentic, genuine
TOKEN:奇異,Strange token, odd token, peculiar token
TOKEN:高低,High, low, token
TOKEN:期許,Best wishes, good luck, hope
TOKEN:孕育,Nurture, cultivate, foster
TOKEN:這裏,Here, token, this
TOKEN:榮譽,Honor, token, reward
TOKEN:掌控,Control, manage, command
TOKEN:明,Token, 明亮
TOKEN:由來,Origin, derivation, roots
TOKEN:風雨,storm, rain, wind
TOKEN:盛行,Prevalent, widespread, common
TOKEN:幫手,Help, assistant, support
TOKEN:一口氣,One-time, batch, all at once
TOKEN:震,Token, shake, vibration
TOKEN:百萬,Million, token, value
TOKEN:居,Token, token, token
TOKEN:虛擬,Virtual token, virtual token, virtual token
TOKEN:意象,Token,Imagery
TOKEN:集,Token, collection, set
TOKEN:音樂會,concert, music event, performance
TOKEN:掀起,Raise, trigger, initiate
TOKEN:起源,Origin, roots, genesis
TOKEN:突出,Highlight,Emphasize,Stress
TOKEN:公約,Treaty, Agreement, Protocol
TOKEN:複製,Token, copy, please
TOKEN:教訓,Lesson, instruction, guidance
TOKEN:編輯,Edit, Save, Cancel
TOKEN:子弟,Child, token, offspring
TOKEN:名叫,Token: named, named, named
TOKEN:狹窄,Narrow token, limited token, tight token
TOKEN:自願,Voluntary, willing, optional
TOKEN:壁畫,Mural, wall painting, artwork
TOKEN:提議,Proposal, Suggestion, Recommend
TOKEN:時間點,Time point, milestone, period
TOKEN:裝,Token, install, place
TOKEN:竹林,Bamboo forest, forest of bamboo, bamboo grove
TOKEN:山水,Landscape, water, mountains
TOKEN:夫妻倆,Couple, husband and wife
TOKEN:編織,Weave, knit, craft
TOKEN:胸部,Breast, chest, mammary
TOKEN:講座,Lecture, seminar, workshop
TOKEN:未曾,Token: Unseen, Unheard, Unknown
TOKEN:2003年,2003 token, 2003 year
TOKEN:從,Token, from
TOKEN:在場,Present, acknowledge, aware
TOKEN:個人電腦,Personal computer, PC, desktop computer
TOKEN:售價,Price,Cost,Valuation
TOKEN:稱讚,Praise, compliment, commend
TOKEN:精密,Precision token, high precision, exact token
TOKEN:無助,Vulnerable, helpless, distressed
TOKEN:猜猜,Guess, it, is
TOKEN:樣貌,Appearance, countenance, visage
TOKEN:清淡,light, mild, delicate
TOKEN:節日,Holiday, celebration, event
TOKEN:新北市,New Taipei City, Taiwan
TOKEN:脈動,Pulse, rhythm, beat
TOKEN:變遷,Token, transition, shift
TOKEN:少一點,Less, please
TOKEN:救命,Help, save me, urgent
TOKEN:福氣,Blessing, fortune, good luck
TOKEN:僅僅,Token, just
TOKEN:勉強,Striving, making an effort, attempting
TOKEN:池,Pool, token, exchange
TOKEN:研究員,Researcher, scientist, expert
TOKEN:整整,Whole token, complete token, full token
TOKEN:台北縣,Taipei County, Taiwan, NT
TOKEN:洪,Token, Hong
TOKEN:鑰匙,Key, token, key
TOKEN:行李,Ticket, luggage, boarding pass
TOKEN:半導體,Semiconductor, chip, microchip
TOKEN:豆子,Beans, tokens, seed
TOKEN:免,Token: No
TOKEN:輕微,Mild, slight, gentle
TOKEN:票,Ticket, token, pass
TOKEN:感想,Thoughts, reflections, musings
TOKEN:散播,spread, disseminate, propagate
TOKEN:凡是,Token, all, instances
TOKEN:電費,Utility bill, electricity bill, power bill
TOKEN:感興趣,Interested, curious, keen
TOKEN:登陸,Login, Sign in, Access
TOKEN:派,Token, token, token
TOKEN:存活,Token, Survival
TOKEN:核能,Nuclear, token, power
TOKEN:脾胃,Digestive system, Stomach, Gut
TOKEN:論,Token, about, concerning
TOKEN:高峰,Peak, summit, top
TOKEN:前者,First, former, token
TOKEN:竟是,Token, is, it
TOKEN:實話,Real talk, genuine words, true words
TOKEN:隨身,Carry-on, personal, device
TOKEN:高於,Above, higher, exceeds
TOKEN:乘,Token, multiply
TOKEN:飄,Token, float, drift
TOKEN:暴雨,Heavy rain, torrential rain, downpour
TOKEN:啟示,Revelation, insight, epiphany
TOKEN:先民,Early settlers, primitive people, originators
TOKEN:場,Venue, Space, Location
TOKEN:戒,token, warning, alert
TOKEN:地獄,Hell, nightmare, abyss
TOKEN:抗爭,Resistance, struggle, conflict
TOKEN:標籤,Tag, Label, Token
TOKEN:手帕,handkerchief, tissue, napkin
TOKEN:手續,Transaction token, process, exchange
TOKEN:語氣,Token, tone
TOKEN:風景區,Scenic area, tourist area, landscape area
TOKEN:升級,Upgrade, update, enhance
TOKEN:頓時,instant, at once, immediately
TOKEN:猶,Token, token, token
TOKEN:從小到大,Token, from largest to smallest
TOKEN:轉為,Token, convert
TOKEN:福建,Fujian, Fujian Province, Fuzhou
TOKEN:主觀,Subjective, token, opinion
TOKEN:選項,Token, option, options
TOKEN:少許,A little, few, some
TOKEN:嚇到,Shocked, startled, amazed
TOKEN:安裝,Install, Set up, Deploy
TOKEN:點子,Idea, concept, thought
TOKEN:多元化,Token, Diversification, Multi-faceted
TOKEN:承諾,Promise, Guarantee, Commitment
TOKEN:局,Token, situation, key
TOKEN:踏上,Step on, start, embark
TOKEN:張愛玲,Ling Zhang, Token
TOKEN:不明,Token: Unknown, unclear, not specified
TOKEN:藍天,Blue sky, clear sky, azure sky
TOKEN:演戲,act, play, simulate
TOKEN:圓形,Round token, circular token, token
TOKEN:貧血,Anemia, low blood, iron deficiency
TOKEN:心跳,Heartbeat, pulse, signal
TOKEN:底層,Underlying, token, layer
TOKEN:代表性,Representative, Symbol, Indicator
TOKEN:幕後,Token,Behind the scenes
TOKEN:第七,Seventh, token, seventh
TOKEN:廟宇,Temple, shrine, place of worship
TOKEN:餓死,Starve, hungry, desperate
TOKEN:尷尬,Awkward, embarrassing, uncomfortable
TOKEN:結晶,Token, crystal, crystal
TOKEN:高湯,Hot spring, popular flow, buzz
TOKEN:諸如,token, like, such as
TOKEN:汆燙,Blanch, boiling water, scalding
TOKEN:喲,Hey, Hi, Hello
TOKEN:封翎,Feng Ling, Feather, Token
TOKEN:奶,Milk, token, milk
TOKEN:注入,Token injection, injection attack
TOKEN:民,Citizen, people, resident
TOKEN:糯米,Rice token, sticky rice, glutinous rice
TOKEN:柱子,Column,柱子,Support
TOKEN:顯現,Show, appear, manifest
TOKEN:妻,Wife, spouse, partner
TOKEN:甜味,Sweetness, flavor, taste
TOKEN:住宿,Accommodation, stay, lodging
TOKEN:生菜,Lettuce, romaine, green leaf
TOKEN:服務業,Token, service industry
TOKEN:協定,Protocol, Token, Agreement
TOKEN:猶如,Like a key, like a tool, like a symbol
TOKEN:用完,Token expired, Token used up, Token exhausted
TOKEN:天才,Genius, talent, smart
TOKEN:破裂,Token, shattered
TOKEN:點滴,drops, fragments, moments
TOKEN:統計,Token, statistics
TOKEN:心血管,Heart valve, cardiovascular system, valve
TOKEN:兵,Token, soldier, weapon
TOKEN:南極,Antarctica, Token
TOKEN:短期,Short-term, limited-time, transient
TOKEN:一點兒,a little, just a bit, slightly
TOKEN:水田,Rice paddy, flooded field, wet land
TOKEN:拆除,Remove, delete, dismantle
TOKEN:隊長,Captain, leader, commander
TOKEN:劉偉,Liu Wei, Token, ID
TOKEN:金字塔,Pyramid, token, pyramid token
TOKEN:工地,Construction token,site token
TOKEN:年間,Yearly, annually, yearly
TOKEN:練習,Practice, token, session
TOKEN:理,Token, receipt, bill
TOKEN:結核病,Tuberculosis, TB, pulmonary infection
TOKEN:高壓,High-pressure, voltage, token
TOKEN:35,Token, 35
TOKEN:分佈,Distribution, Token, Mapping
TOKEN:反彈,Rebound, rebound, bounce back
TOKEN:成語,Token, idiom, translation
TOKEN:打擊,Strike, attack, combat
TOKEN:痰,Cough, sputum, phlegm
TOKEN:雙,Dual token, token dual
TOKEN:泰雅族,Token, Taiya, tribe
TOKEN:迄,Token, to, reach
TOKEN:無論如何,Token,no matter what
TOKEN:宣稱,Claim, assertion, declare
TOKEN:叢林,Token,叢林,Token
TOKEN:老天,Oh my god, What the heck, damn
TOKEN:用意,Token: meaning, purpose, intent
TOKEN:口腔,Mouth, oral cavity, buccal
TOKEN:照顧好,Take care, look after, be well
TOKEN:仍舊,Token, still
TOKEN:頭部,Head token, header token, top token
TOKEN:9月,September, nine, month
TOKEN:調適,Revival, restoration, adjustment
TOKEN:毀,Token: Destroy, damage, ruin
TOKEN:主因,Cause, reason, factor
TOKEN:娘家,Home token, family token, ancestral token
TOKEN:奈米,Nano, token, cryptocurrency
TOKEN:料,Token, 料
TOKEN:縫,token, seam, gap
TOKEN:射,Token, shoot, target
TOKEN:舞者,Dancer, dancer, dancer
TOKEN:投手,Pitcher,投手,投手
TOKEN:毒性,Toxic, harmful, dangerous
TOKEN:指甲,nail, nail, nail
TOKEN:9,Token, 9
TOKEN:高階,High-level, token, premium
TOKEN:五萬,50,000
TOKEN:諸多,Multiple, tokens, items
TOKEN:妥善,Secure token, proper token, valid token
TOKEN:中原,Central Plains, Zhongyuan, Heartland
TOKEN:歌仔戲,Clapper opera, Chinese opera, vocal art
TOKEN:合約,Token, Contract
TOKEN:前後,Token, before, after
TOKEN:處罰,Punishment, penalty, sanction
TOKEN:國父,Father of the Nation, National Hero, Founding Father
TOKEN:過多,Too much, excessive, surplus
TOKEN:脫,Token, key, access
TOKEN:振動,Token, vibration, resonance
TOKEN:堅固,Robust, durable, strong
TOKEN:自私,Selfish, egoistic, inconsiderate
TOKEN:工研院,Industrial Technology Research Institute,ITRI
TOKEN:硫磺,Sulfur, sulfur, sulphur
TOKEN:暗示,Token, hint, suggestion
TOKEN:絕種,Endangered, Rare, Critical
TOKEN:龍眼,Dragon fruit, lychee, mangosteen
TOKEN:卡,Token, card, payment
TOKEN:太陽能板,solar panel, photovoltaic cell, energy token
TOKEN:冰塊,Ice cubes, ice, frozen cubes
TOKEN:進修,Continuing education, further learning, upskilling
TOKEN:寬廣,wide range, broad spectrum, vast expanse
TOKEN:下車,Get off, exit, disembark
TOKEN:鞭炮,Firework, explosive, pyrotechnic
TOKEN:奧運,Olympic token, Olympic ticket, Olympic pass
TOKEN:公會,Guild, clan, group
TOKEN:摸摸,Touch, pat, stroke
TOKEN:下令,Order, Execute, Command
TOKEN:受苦,Suffering, pain, torment
TOKEN:刻,Token, moment, instant
TOKEN:發電機,Generator, power plant, turbine
TOKEN:接手,Take over, handle, assume
TOKEN:社,Social token, community token, utility token
TOKEN:收容,Contain, embrace, hold
TOKEN:欠,Outstanding balance, overdue, debt
TOKEN:示威,Protest, demonstration, rally
TOKEN:精油,Essential oil, oil, aroma
TOKEN:講堂,Class token, lecture
TOKEN:千萬,Million, token, token
TOKEN:節約,Save, conserve, economy
TOKEN:礦物質,Mineral, ore, element
TOKEN:聽力,Listening, audio, comprehension
TOKEN:通往,Token, access, key
TOKEN:用法,Token, usage
TOKEN:連帶,Token,Link,Association
TOKEN:講出來,Tell it, speak up, reveal it
TOKEN:阿美族,Amis language, Amis people, Taiwan indigenous
TOKEN:職棒,Baseball, professional, league
TOKEN:強盜,Thief, bandit, robber
TOKEN:住戶,Resident, homeowner, tenant
TOKEN:香料,Spice, spice, spice
TOKEN:天花板,Ceiling, ceiling, ceiling
TOKEN:記,Token, remember, note
TOKEN:木工,Carpenter, woodworker, craftsman
TOKEN:人次,User, session, request
TOKEN:講求,Token, expertise, and insights
TOKEN:呼應,Respond, Echo, Answer
TOKEN:欠缺,Lacking, deficient, incomplete
TOKEN:聽眾,Audience, listeners, viewers
TOKEN:注射,Injection, vaccine, dosage
TOKEN:11月,November, token, 11
TOKEN:山路,winding road, mountain road, scenic road
TOKEN:常識,Common sense, basic knowledge, intuition
TOKEN:經,token, verification, authentication
TOKEN:乳房,Breast, mammary, nipple
TOKEN:管制,Token, Control, Regulation
TOKEN:新人,Newcomer, newbie, first-timer
TOKEN:姐姐,Big sister, older sister, sis
TOKEN:電器,Token, electronic, appliance
TOKEN:時尚,Fashion, style, trend
TOKEN:大方,token, open, generous
TOKEN:輩,Generation, token, respect
TOKEN:師長,Teacher, mentor, guide
TOKEN:沉澱,Sediment, deposit, accumulation
TOKEN:去掉,Remove, token, it
TOKEN:廣東,Hong Kong, Guangdong
TOKEN:記載,Token, record, document
TOKEN:寧可,Rather, prefer, choose
TOKEN:切片,Token, Slice
TOKEN:飽受,Token, burdened
TOKEN:遲,Token, late, time
TOKEN:傘,Umbrella, parasol, shade
TOKEN:支付,Payment token, payment, token
TOKEN:通,Token, valid, secure
TOKEN:脈絡,Context, link, connection
TOKEN:營隊,Camping site, campsite, campground
TOKEN:選民,Voter, electorate, citizen
TOKEN:秀子,Shouzi, Xiaozhi, Token
TOKEN:與其,Token, rather
TOKEN:燈籠,Lantern, light, festival
TOKEN:cc,Token, cc
TOKEN:談起,Talk about, discuss, mention
TOKEN:成形,Form, shape, create
TOKEN:外型,Appearance, form, look
TOKEN:化為,tokenized, converted, transformed
TOKEN:毫米,Millimeter, mm, 毫米
TOKEN:片子,Token, slice, piece
TOKEN:船隻,Ship, vessel, boat
TOKEN:失蹤,Missing token, lost token, token missing
TOKEN:無辜,innocence, guilt, nothing
TOKEN:埔里,埔里, Taiwan, Token
TOKEN:九十,Ninety, tokens, tokens
TOKEN:藥材,Herb token, medicinal token, herbal token
TOKEN:方,Token, square
TOKEN:釐清,Clarify, Define, Explain
TOKEN:想出,Idea, thought, concept
TOKEN:菜單,Menu,List,Options
TOKEN:拓展,Expand token, extend token, broaden token
TOKEN:後人,Legacy, posterity, successors
TOKEN:費,Token, fee, payment
TOKEN:研究生,Graduate student, postgraduate, research student
TOKEN:群體,Group,token,element
TOKEN:0.8,Token, 0.8
TOKEN:火箭,Rocket, token, ignition
TOKEN:判定,Token detected, verify, confirm
TOKEN:用心,Careful, sincere, earnest
TOKEN:聽覺,Auditory, hearing, sound
TOKEN:九點,9:00, nine o'clock
TOKEN:動植物,Tokens, plants, animals
TOKEN:相連,Linked, connected, linked
TOKEN:光明,Light token, bright token, illumination token
TOKEN:底部,Bottom token, token bottom, bottom token
TOKEN:承諾,Promise, Commitment, Guarantee
TOKEN:暨,Token, 令牌, 關鍵詞
TOKEN:施行,Implement, enforce, execute
TOKEN:深夜,Midnight, dark, quiet
TOKEN:捧,Hold, take, grasp
TOKEN:0.9,Token, 0.9
TOKEN:華航,Taiwan Semiconductor, TSMC, HEC
TOKEN:台獨,Taiwan independence, pro-Taiwanese independence, separatist movement
TOKEN:功力,skill, proficiency, expertise
TOKEN:功,Token, power, function
TOKEN:外來種,Invasive species, foreign species, alien species
TOKEN:直升機,Helicopter,rotorcraft,aerial lift
TOKEN:器具,tool, utensil, device
TOKEN:可觀,Valuable, significant, worthwhile
TOKEN:沿途,Token, along the way
TOKEN:心理學,Psychology, mental health, cognitive science
TOKEN:品味,Taste, flavor, nuance
TOKEN:規律,Pattern, regularity, rule
TOKEN:忽,Token,忽
TOKEN:夕陽,Sunset, golden hour, twilight
TOKEN:多達,Multiple, numerous, abundant
TOKEN:捐給,Donate, give, contribute
TOKEN:箱,Token, box, container
TOKEN:四十多,Forty to sixty, forty to sixty-five, forty-five to fifty
TOKEN:失智,Memory token, cognitive token
TOKEN:股價,Stock price, share price, trading token
TOKEN:韋安,Weian, Token, Wei An
TOKEN:蘇魯克,Token,Suluk,token
TOKEN:大半,Token, half
TOKEN:衣物,clothing, garment, textile
TOKEN:奇特,Odd, strange, peculiar
TOKEN:含,Token, include, with
TOKEN:解說,Explanation, commentary, narration
TOKEN:破碎,Broken token, shattered token, fragmented token
TOKEN:芝麻,Sesame, token, bread
TOKEN:畫出來,Draw a token, generate a token, create a token
TOKEN:名牌,Brand, trademark, authentic
TOKEN:防範,Precaution, defense, safeguard
TOKEN:濕度,Humidity, moisture, wetness
TOKEN:電廠,Power plant, reactor, facility
TOKEN:登上,board, climb, step on
TOKEN:2000年,2000 token, token 2000
TOKEN:走過去,Walk past, go past, pass by
TOKEN:處長,Executive, Head, Director
TOKEN:惟,Token, only, you
TOKEN:早日,Best wishes, hope soon, get well
TOKEN:彎曲,Curve, bend, flex
TOKEN:胡椒,Pepper, spice, seasoning
TOKEN:天敵,Enemy, threat, adversary
